Laufnr	TaktNr	StückP	HöheP	Schläge	SchlTyp	NKorr	KKorr	Dauer	Länge	End	KlavTon	Frequency     	DeltaFT
2086	58	82080	245	3	4	16	0	120	120	82320	17	146.8323	0.020920
2087	58	82080	210	3	4	23	0	120	120	82320	29	293.6647	0.041840
2088	58	82320	200	3	4	25	1	120	120	82440	33	369.9944	0.052715
2089	58	82320	190	3	4	27	0	120	120	82440	36	440	0.062689
2090	58	82320	175	3	4	30	0	120	120	82440	41	587.3295	0.083680
2091	58	82440	200	3	4	25	1	120	120	82560	33	369.9944	0.052715
2092	58	82440	190	3	4	27	0	120	120	82560	36	440	0.062689
2093	58	82440	175	3	4	30	0	120	120	82560	41	587.3295	0.083680
2094	58	82560	200	3	4	25	1	120	120	82800	33	369.9944	0.052715
2095	58	82560	190	3	4	27	0	120	120	82800	36	440	0.062689
2096	58	82560	175	3	4	30	0	120	120	82800	41	587.3295	0.083680
2097	58	82800	200	3	4	25	1	120	120	83040	33	369.9944	0.052715
2098	58	82800	190	3	4	27	0	120	120	83040	36	440	0.062689
2099	58	82800	175	3	4	30	0	120	120	83040	41	587.3295	0.083680
2100	58	83040	205	3	4	24	0	120	120	83280	31	329.6275	0.046963
2101	58	83040	195	3	4	26	0	120	120	83280	34	391.9954	0.055849
2102	58	83040	175	3	4	30	0	120	120	83280	41	587.3295	0.083680
2103	58	83280	210	3	4	23	0	120	120	83520	29	293.6647	0.041840
2104	58	83280	200	3	4	25	1	120	120	83520	33	369.9944	0.052715
2105	58	83280	175	3	4	30	0	120	120	83520	41	587.3295	0.083680
2106	59	83520	60	3	4	41	0	960	960	84480	60	1760	0.250757
2107	59	83520	25	3	4	48	0	960	960	84480	72	3520	0.501515
2108	59	84480	75	3	4	38	0	480	480	84960	55	1318.510	0.187855
2109	59	84480	40	3	4	45	0	480	480	84960	67	2637.020	0.375711
2110	59	83520	260	3	4	13	0	240	240	83760	12	110	0.015672
2111	59	83520	225	3	4	20	0	240	240	83760	24	220	0.031344
2112	59	83760	215	3	4	22	1	120	120	83880	28	277.1826	0.039491
2113	59	83760	205	3	4	24	0	120	120	83880	31	329.6275	0.046963
2114	59	83760	190	3	4	27	0	120	120	83880	36	440	0.062689
2115	59	83880	215	3	4	22	1	120	120	84000	28	277.1826	0.039491
2116	59	83880	205	3	4	24	0	120	120	84000	31	329.6275	0.046963
2117	59	83880	190	3	4	27	0	120	120	84000	36	440	0.062689
2118	59	84000	215	3	4	22	1	120	120	84240	28	277.1826	0.039491
2119	59	84000	205	3	4	24	0	120	120	84240	31	329.6275	0.046963
2120	59	84000	190	3	4	27	0	120	120	84240	36	440	0.062689
2121	59	84240	215	3	4	22	1	120	120	84480	28	277.1826	0.039491
2122	59	84240	205	3	4	24	0	120	120	84480	31	329.6275	0.046963
2123	59	84240	190	3	4	27	0	120	120	84480	36	440	0.062689
2124	59	84480	210	3	4	23	0	120	120	84720	29	293.6647	0.041840
2125	59	84480	205	3	4	24	0	120	120	84720	31	329.6275	0.046963
2126	59	84480	195	3	4	26	1	120	120	84720	35	415.3046	0.059170
2127	59	84720	210	3	4	23	0	120	120	84960	29	293.6647	0.041840
2128	59	84720	205	3	4	24	0	120	120	84960	31	329.6275	0.046963
2129	59	84720	195	3	4	26	1	120	120	84960	35	415.3046	0.059170
2130	60	84960	95	3	4	34	0	240	240	85200	48	879.9999	0.125378
2131	60	84960	60	3	4	41	0	240	240	85200	60	1760	0.250757
2133	60	85320	110	3	4	31	0	120	120	85440	43	659.2551	0.093927
2134	60	85320	75	3	4	38	0	120	120	85440	55	1318.510	0.187855
2135	60	85440	95	3	4	34	0	960	960	86400	48	879.9999	0.125378
2136	60	85440	60	3	4	41	0	960	960	86400	60	1760	0.250757
2137	60	84960	260	3	4	13	0	240	240	85200	12	110	0.015672
2138	60	84960	225	3	4	20	0	240	240	85200	24	220	0.031344
2139	60	85200	215	3	4	22	1	120	120	85320	28	277.1826	0.039491
2140	60	85200	205	3	4	24	0	120	120	85320	31	329.6275	0.046963
2141	60	85200	190	3	4	27	0	120	120	85320	36	440	0.062689
2142	60	85320	215	3	4	22	1	120	120	85440	28	277.1826	0.039491
2143	60	85320	205	3	4	24	0	120	120	85440	31	329.6275	0.046963
2144	60	85320	190	3	4	27	0	120	120	85440	36	440	0.062689
2145	60	85440	215	3	4	22	1	120	120	85680	28	277.1826	0.039491
2146	60	85440	205	3	4	24	0	120	120	85680	31	329.6275	0.046963
2147	60	85440	190	3	4	27	0	120	120	85680	36	440	0.062689
2148	60	85680	215	3	4	22	1	120	120	85920	28	277.1826	0.039491
2149	60	85680	205	3	4	24	0	120	120	85920	31	329.6275	0.046963
2150	60	85680	190	3	4	27	0	120	120	85920	36	440	0.062689
2151	60	85920	220	3	4	21	0	120	120	86160	26	246.9416	0.035183
2152	60	85920	210	3	4	23	0	120	120	86160	29	293.6647	0.041840
2153	60	85920	190	3	4	27	0	120	120	86160	36	440	0.062689
2154	60	86160	225	3	4	20	0	120	120	86400	24	220	0.031344
2155	60	86160	215	3	4	22	1	120	120	86400	28	277.1826	0.039491
2156	60	86160	190	3	4	27	0	120	120	86400	36	440	0.062689
2157	61	86400	95	3	4	34	0	120	120	86640	48	879.9999	0.125378
2158	61	86400	75	3	4	38	-1	120	120	86640	54	1244.507	0.177312
2159	61	86400	60	3	4	41	0	120	120	86640	60	1760	0.250757
2160	61	86640	95	3	4	34	0	120	120	86760	48	879.9999	0.125378
2161	61	86640	75	3	4	38	-1	120	120	86760	54	1244.507	0.177312
2162	61	86640	60	3	4	41	0	120	120	86760	60	1760	0.250757
2163	61	86760	95	3	4	34	0	120	120	86880	48	879.9999	0.125378
2164	61	86760	75	3	4	38	-1	120	120	86880	54	1244.507	0.177312
2165	61	86760	60	3	4	41	0	120	120	86880	60	1760	0.250757
2166	61	86880	95	3	4	34	0	120	120	87120	48	879.9999	0.125378
2167	61	86880	75	3	4	38	-1	120	120	87120	54	1244.507	0.177312
2168	61	86880	60	3	4	41	0	120	120	87120	60	1760	0.250757
2169	61	87120	95	3	4	34	0	120	120	87240	48	879.9999	0.125378
2170	61	87120	75	3	4	38	-1	120	120	87240	54	1244.507	0.177312
2171	61	87120	65	3	4	40	0	120	120	87240	58	1567.981	0.223399
2172	61	87240	95	3	4	34	0	120	120	87360	48	879.9999	0.125378
2173	61	87240	75	3	4	38	-1	120	120	87360	54	1244.507	0.177312
2174	61	87240	60	3	4	41	0	120	120	87360	60	1760	0.250757
2175	61	87360	55	3	4	42	-1	480	480	87840	61	1864.655	0.265668
2177	61	87360	90	3	4	35	-1	240	240	87600	49	932.3275	0.132834
2178	61	87360	80	3	4	37	0	240	240	87600	53	1174.659	0.167360
2179	61	87600	90	3	4	35	-1	240	240	87840	49	932.3275	0.132834
2180	61	87600	80	3	4	37	0	240	240	87840	53	1174.659	0.167360
2181	61	86400	270	3	4	11	-2	120	120	86640	8	87.30705	0.012439
2182	61	86400	235	3	4	18	-2	120	120	86640	20	174.6141	0.024878
2183	61	86640	200	3	4	25	-2	120	120	86760	32	349.2282	0.049756
2184	61	86640	180	3	4	29	-2	120	120	86760	39	523.2511	0.074550
2185	61	86640	165	3	4	32	-2	120	120	86760	44	698.4564	0.099513
2186	61	86760	200	3	4	25	0	120	120	86880	32	349.2282	0.049756
2187	61	86760	180	3	4	29	0	120	120	86880	39	523.2511	0.074550
2188	61	86760	165	3	4	32	0	120	120	86880	44	698.4564	0.099513
2189	61	86880	200	3	4	25	0	240	240	87120	32	349.2282	0.049756
2190	61	86880	180	3	4	29	0	240	240	87120	39	523.2511	0.074550
2191	61	86880	165	3	4	32	0	240	240	87120	44	698.4564	0.099513
2192	61	87120	200	3	4	25	0	120	120	87240	32	349.2282	0.049756
2193	61	87120	180	3	4	29	0	120	120	87240	39	523.2511	0.074550
2194	61	87120	165	3	4	32	0	120	120	87240	44	698.4564	0.099513
2195	61	87240	200	3	4	25	0	120	120	87360	32	349.2282	0.049756
2196	61	87240	180	3	4	29	0	120	120	87360	39	523.2511	0.074550
2197	61	87240	165	3	4	32	0	120	120	87360	44	698.4564	0.099513
2198	61	87360	185	3	4	28	-1	120	120	87600	37	466.1637	0.066417
2199	61	87360	165	3	4	32	0	120	120	87600	44	698.4564	0.099513
2200	61	87600	255	3	4	14	-1	240	240	87840	13	116.5409	0.016604
2201	61	87600	220	3	4	21	-1	240	240	87840	25	233.0818	0.033208
2202	62	87840	90	3	4	35	-2	120	120	88080	50	987.7666	0.140732
2203	62	87840	70	3	4	39	-2	120	120	88080	56	1396.912	0.199026
2204	62	87840	55	3	4	42	-2	120	120	88080	62	1975.533	0.281465
2205	62	88080	90	3	4	35	0	120	120	88200	50	987.7666	0.140732
2206	62	88080	70	3	4	39	0	120	120	88200	56	1396.912	0.199026
2207	62	88080	55	3	4	42	0	120	120	88200	62	1975.533	0.281465
2208	62	88200	90	3	4	35	0	120	120	88320	50	987.7666	0.140732
2209	62	88200	70	3	4	39	0	120	120	88320	56	1396.912	0.199026
2210	62	88200	55	3	4	42	0	120	120	88320	62	1975.533	0.281465
2211	62	88320	90	3	4	35	0	120	120	88560	50	987.7666	0.140732
2212	62	88320	70	3	4	39	0	120	120	88560	56	1396.912	0.199026
2213	62	88320	55	3	4	42	0	120	120	88560	62	1975.533	0.281465
2214	62	88560	90	3	4	35	0	120	120	88680	50	987.7666	0.140732
2215	62	88560	70	3	4	39	0	120	120	88680	56	1396.912	0.199026
2216	62	88560	60	3	4	41	0	120	120	88680	60	1760	0.250757
2217	62	88680	90	3	4	35	0	120	120	88800	50	987.7666	0.140732
2218	62	88680	70	3	4	39	0	120	120	88800	56	1396.912	0.199026
2219	62	88680	55	3	4	42	0	120	120	88800	62	1975.533	0.281465
2220	62	88800	50	3	4	43	-2	480	480	89280	63	2093.004	0.298202
2222	62	88800	85	3	4	36	-2	240	240	89040	51	1046.502	0.149101
2223	62	88800	75	3	4	38	0	240	240	89040	55	1318.510	0.187855
2224	62	89040	85	3	4	36	0	120	120	89280	51	1046.502	0.149101
2225	62	89040	75	3	4	38	0	120	120	89280	55	1318.510	0.187855
2226	62	87840	265	3	4	12	0	240	240	88080	10	97.99885	0.013962
2227	62	87840	230	3	4	19	0	240	240	88080	22	195.9977	0.027924
2228	62	88080	195	3	4	26	0	120	120	88200	34	391.9954	0.055849
2229	62	88080	175	3	4	30	0	120	120	88200	41	587.3295	0.083680
2230	62	88080	160	3	4	33	0	120	120	88200	46	783.9908	0.111699
2231	62	88200	195	3	4	26	0	120	120	88320	34	391.9954	0.055849
2232	62	88200	175	3	4	30	0	120	120	88320	41	587.3295	0.083680
2233	62	88200	160	3	4	33	0	120	120	88320	46	783.9908	0.111699
2234	62	88320	195	3	4	26	0	240	240	88560	34	391.9954	0.055849
2235	62	88320	175	3	4	30	0	240	240	88560	41	587.3295	0.083680
2236	62	88320	160	3	4	33	0	240	240	88560	46	783.9908	0.111699
2237	62	88560	195	3	4	26	0	120	120	88680	34	391.9954	0.055849
2238	62	88560	175	3	4	30	0	120	120	88680	41	587.3295	0.083680
2239	62	88560	160	3	4	33	0	120	120	88680	46	783.9908	0.111699
2240	62	88680	195	3	4	26	0	120	120	88800	34	391.9954	0.055849
2241	62	88680	175	3	4	30	0	120	120	88800	41	587.3295	0.083680
2242	62	88680	160	3	4	33	0	120	120	88800	46	783.9908	0.111699
2243	62	88800	180	3	4	29	-2	120	120	89040	39	523.2511	0.074550
2244	62	88800	160	3	4	33	0	120	120	89040	46	783.9908	0.111699
2245	62	89040	250	3	4	15	-2	240	240	89280	15	130.8127	0.018637
2246	62	89040	215	3	4	22	-2	240	240	89280	27	261.6255	0.037275
2247	63	89280	85	3	4	36	1	240	240	89520	52	1108.730	0.157967
2248	63	89280	65	3	4	40	0	240	240	89520	58	1567.981	0.223399
2249	63	89280	50	3	4	43	1	240	240	89520	64	2217.461	0.315934
2250	63	89520	85	3	4	36	1	120	120	89640	52	1108.730	0.157967
2251	63	89520	65	3	4	40	0	120	120	89640	58	1567.981	0.223399
2252	63	89520	50	3	4	43	1	120	120	89640	64	2217.461	0.315934
2253	63	89640	80	3	4	37	0	120	120	89760	53	1174.659	0.167360
2254	63	89640	65	3	4	40	0	120	120	89760	58	1567.981	0.223399
2255	63	89640	45	3	4	44	0	120	120	89760	65	2349.318	0.334721
2256	63	89760	75	3	4	38	0	120	120	90000	55	1318.510	0.187855
2257	63	89760	65	3	4	40	0	120	120	90000	58	1567.981	0.223399
2258	63	89760	40	3	4	45	0	120	120	90000	67	2637.020	0.375711
2259	63	90000	85	3	4	36	1	120	120	90120	52	1108.730	0.157967
2260	63	90000	65	3	4	40	0	120	120	90120	58	1567.981	0.223399
2261	63	90000	50	3	4	43	1	120	120	90120	64	2217.461	0.315934
2262	63	90120	80	3	4	37	0	120	120	90240	53	1174.659	0.167360
2263	63	90120	45	3	4	44	0	120	120	90240	65	2349.318	0.334721
2264	63	90240	75	3	4	38	0	120	120	90360	55	1318.510	0.187855
2265	63	90240	40	3	4	45	0	120	120	90360	67	2637.020	0.375711
2266	63	90360	70	3	4	39	1	120	120	90480	57	1479.977	0.210861
2267	63	90360	35	3	4	46	1	120	120	90480	69	2959.955	0.421722
2268	63	90480	65	3	4	40	0	120	120	90600	58	1567.981	0.223399
2269	63	90480	30	3	4	47	0	120	120	90600	70	3135.963	0.446799
2270	63	90600	65	3	4	40	1	120	120	90720	59	1661.218	0.236683
2271	63	90600	30	3	4	47	1	120	120	90720	71	3322.437	0.473367
2274	63	89280	260	3	4	13	0	120	120	89520	12	110	0.015672
2275	63	89280	225	3	4	20	0	120	120	89520	24	220	0.031344
2276	63	89520	190	3	4	27	0	120	120	89640	36	440	0.062689
2277	63	89520	180	3	4	29	1	120	120	89640	40	554.3652	0.078983
2278	63	89520	170	3	4	31	0	120	120	89640	43	659.2551	0.093927
2279	63	89520	160	3	4	33	0	120	120	89640	46	783.9908	0.111699
2280	63	89520	155	3	4	34	0	120	120	89640	48	879.9999	0.125378
2281	63	89640	190	3	4	27	0	120	120	89760	36	440	0.062689
2282	63	89640	180	3	4	29	1	120	120	89760	40	554.3652	0.078983
2283	63	89640	170	3	4	31	0	120	120	89760	43	659.2551	0.093927
2284	63	89640	160	3	4	33	0	120	120	89760	46	783.9908	0.111699
2285	63	89640	155	3	4	34	0	120	120	89760	48	879.9999	0.125378
2286	63	89760	190	3	4	27	0	120	120	90000	36	440	0.062689
2287	63	89760	180	3	4	29	1	120	120	90000	40	554.3652	0.078983
2288	63	89760	170	3	4	31	0	120	120	90000	43	659.2551	0.093927
2289	63	89760	160	3	4	33	0	120	120	90000	46	783.9908	0.111699
2290	63	89760	155	3	4	34	0	120	120	90000	48	879.9999	0.125378
2291	63	90000	190	3	4	27	0	120	120	90120	36	440	0.062689
2292	63	90000	180	3	4	29	1	120	120	90120	40	554.3652	0.078983
2293	63	90000	170	3	4	31	0	120	120	90120	43	659.2551	0.093927
2294	63	90000	160	3	4	33	0	120	120	90120	46	783.9908	0.111699
2295	63	90000	155	3	4	34	0	120	120	90120	48	879.9999	0.125378
2296	63	90120	190	3	4	27	0	120	120	90240	36	440	0.062689
2297	63	90120	180	3	4	29	1	120	120	90240	40	554.3652	0.078983
2298	63	90120	170	3	4	31	0	120	120	90240	43	659.2551	0.093927
2299	63	90120	160	3	4	33	0	120	120	90240	46	783.9908	0.111699
2300	63	90120	155	3	4	34	0	120	120	90240	48	879.9999	0.125378
2301	63	90240	190	3	4	27	0	120	120	90480	36	440	0.062689
2302	63	90240	180	3	4	29	1	120	120	90480	40	554.3652	0.078983
2303	63	90240	170	3	4	31	0	120	120	90480	43	659.2551	0.093927
2304	63	90240	160	3	4	33	0	120	120	90480	46	783.9908	0.111699
2305	63	90240	155	3	4	34	0	120	120	90480	48	879.9999	0.125378
2306	63	90480	190	3	4	27	0	120	120	90600	36	440	0.062689
2307	63	90480	180	3	4	29	1	120	120	90600	40	554.3652	0.078983
2308	63	90480	170	3	4	31	0	120	120	90600	43	659.2551	0.093927
2309	63	90480	160	3	4	33	0	120	120	90600	46	783.9908	0.111699
2310	63	90480	155	3	4	34	0	120	120	90600	48	879.9999	0.125378
2311	63	90600	190	3	4	27	0	60	60	90720	36	440	0.062689
2312	63	90600	180	3	4	29	1	60	60	90720	40	554.3652	0.078983
2313	63	90600	170	3	4	31	0	60	60	90720	43	659.2551	0.093927
2314	63	90600	160	3	4	33	0	60	60	90720	46	783.9908	0.111699
2315	63	90600	155	3	4	34	0	60	60	90720	48	879.9999	0.125378
2316	64	90720	60	3	4	41	0	120	120	90840	60	1760	0.250757
2317	64	90720	25	3	4	48	0	120	120	90840	72	3520	0.501515
2318	64	90840	60	3	4	41	1	120	120	90960	61	1864.655	0.265668
2319	64	90840	25	3	4	48	1	120	120	90960	73	3729.310	0.531336
2320	64	90960	55	3	4	42	0	120	120	91080	62	1975.533	0.281465
2321	64	90960	20	3	4	49	0	120	120	91080	74	3951.066	0.562931
2322	64	91080	50	3	4	43	1	120	120	91200	64	2217.461	0.315934
2323	64	91080	15	3	4	50	1	120	120	91200	76	4434.922	0.631869
2324	64	91200	75	3	4	38	0	480	480	91680	55	1318.510	0.187855
2325	64	91200	60	3	4	41	1	480	480	91680	61	1864.655	0.265668
2326	64	91200	40	3	4	45	0	480	480	91680	67	2637.020	0.375711
2327	64	91680	80	3	4	37	0	120	120	91920	53	1174.659	0.167360
2328	64	91680	45	3	4	44	0	120	120	91920	65	2349.318	0.334721
2332	64	90720	190	3	4	27	0	240	240	90960	36	440	0.062689
2333	64	90720	180	3	4	29	1	240	240	90960	40	554.3652	0.078983
2334	64	90720	170	3	4	31	0	240	240	90960	43	659.2551	0.093927
2335	64	90720	160	3	4	33	0	240	240	90960	46	783.9908	0.111699
2336	64	90720	155	3	4	34	0	240	240	90960	48	879.9999	0.125378
2337	64	90960	190	3	4	27	0	240	240	91200	36	440	0.062689
2338	64	90960	170	3	4	31	0	240	240	91200	43	659.2551	0.093927
2339	64	90960	160	3	4	33	0	240	240	91200	46	783.9908	0.111699
2340	64	90960	155	3	4	34	0	240	240	91200	48	879.9999	0.125378
2341	64	91200	190	3	4	27	0	720	480	91680	36	440	0.062689
2342	64	91200	180	3	4	29	1	720	480	91680	40	554.3652	0.078983
2343	64	91200	160	3	4	33	0	480	480	91680	46	783.9908	0.111699
2344	64	91200	155	3	4	34	0	720	480	91680	48	879.9999	0.125378
2345	64	91680	175	3	4	30	0	0	240	91920	41	587.3295	0.083680
2346	64	91680	165	3	4	32	1	0	240	91920	45	739.9888	0.105430
2347	64	91680	155	3	4	34	0	0	240	91920	48	879.9999	0.125378
2349	65	92160	130	3	4	27	0	240	240	92400	36	440	0.062689
2350	65	92160	120	3	4	29	1	240	240	92400	40	554.3652	0.078983
2351	65	92160	95	3	4	34	0	240	240	92400	48	879.9999	0.125378
2353	65	92520	120	3	4	29	1	120	120	92640	40	554.3652	0.078983
2354	65	92520	110	3	4	31	0	120	120	92640	43	659.2551	0.093927
2355	65	92640	120	3	4	29	1	120	120	92880	40	554.3652	0.078983
2356	65	92640	110	3	4	31	0	120	120	92880	43	659.2551	0.093927
2358	65	93000	120	3	4	29	1	60	60	93120	40	554.3652	0.078983
2359	65	93000	110	3	4	31	0	60	60	93120	43	659.2551	0.093927
2360	65	93120	115	3	4	30	0	60	60	93240	41	587.3295	0.083680
2361	65	93120	105	3	4	32	1	60	60	93240	45	739.9888	0.105430
2362	65	93240	115	3	4	30	0	60	60	93360	41	587.3295	0.083680
2363	65	93240	100	3	4	33	1	60	60	93360	47	830.6093	0.118341
2364	65	93360	115	3	4	30	0	60	60	93480	41	587.3295	0.083680
2365	65	93360	95	3	4	34	0	60	60	93480	48	879.9999	0.125378
2366	65	93480	115	3	4	30	0	60	60	93600	41	587.3295	0.083680
2367	65	93480	90	3	4	35	0	60	60	93600	50	987.7666	0.140732
2368	65	92160	260	3	4	13	0	240	240	92400	12	110	0.015672
2369	65	92160	225	3	4	20	0	240	240	92400	24	220	0.031344
2371	65	92520	225	3	4	20	0	120	120	92640	24	220	0.031344
2372	65	92520	205	3	4	24	0	120	120	92640	31	329.6275	0.046963
2373	65	92520	190	3	4	27	0	120	120	92640	36	440	0.062689
2374	65	92640	225	3	4	20	0	120	120	92880	24	220	0.031344
2375	65	92640	205	3	4	24	0	120	120	92880	31	329.6275	0.046963
2376	65	92640	190	3	4	27	0	120	120	92880	36	440	0.062689
2378	65	93000	225	3	4	20	0	60	60	93120	24	220	0.031344
2379	65	93000	205	3	4	24	0	60	60	93120	31	329.6275	0.046963
2380	65	93000	190	3	4	27	0	60	60	93120	36	440	0.062689
2381	65	93120	225	3	4	20	0	60	60	93240	24	220	0.031344
2382	65	93120	205	3	4	24	0	60	60	93240	31	329.6275	0.046963
2383	65	93120	185	3	4	28	0	60	60	93240	38	493.8833	0.070366
2384	65	93240	225	3	4	20	0	120	120	93360	24	220	0.031344
2385	65	93240	205	3	4	24	0	120	120	93360	31	329.6275	0.046963
2386	65	93240	185	3	4	28	0	120	120	93360	38	493.8833	0.070366
2387	65	93360	225	3	4	20	0	60	60	93480	24	220	0.031344
2388	65	93360	205	3	4	24	0	60	60	93480	31	329.6275	0.046963
2389	65	93360	185	3	4	28	0	60	60	93480	38	493.8833	0.070366
2390	65	93480	225	3	4	20	0	60	60	93600	24	220	0.031344
2391	65	93480	205	3	4	24	0	60	60	93600	31	329.6275	0.046963
2392	65	93480	185	3	4	28	0	60	60	93600	38	493.8833	0.070366
2395	66	93600	120	3	4	29	1	360	360	93960	40	554.3652	0.078983
2396	66	93600	85	3	4	36	1	360	360	93960	52	1108.730	0.157967
2397	66	93960	120	3	4	29	1	120	120	94080	40	554.3652	0.078983
2398	66	93960	95	3	4	34	0	120	120	94080	48	879.9999	0.125378
2399	66	94080	120	3	4	29	1	240	240	94320	40	554.3652	0.078983
2400	66	94080	95	3	4	34	0	240	240	94320	48	879.9999	0.125378
2403	66	93600	225	3	4	20	0	360	360	93960	24	220	0.031344
2404	66	93600	205	3	4	24	0	360	360	93960	31	329.6275	0.046963
2405	66	93600	190	3	4	27	0	360	360	93960	36	440	0.062689
2406	66	93960	225	3	4	20	0	120	120	94080	24	220	0.031344
2407	66	93960	205	3	4	24	0	120	120	94080	31	329.6275	0.046963
2408	66	93960	190	3	4	27	0	120	120	94080	36	440	0.062689
2409	66	94080	225	3	4	20	0	120	120	94320	24	220	0.031344
2410	66	94080	205	3	4	24	0	120	120	94320	31	329.6275	0.046963
2411	66	94080	190	3	4	27	0	120	120	94320	36	440	0.062689
2412	66	94320	195	3	4	26	1	80	80	94400	35	415.3046	0.059170
2413	66	94400	190	3	4	27	0	80	80	94480	36	440	0.062689
2414	66	94480	185	3	4	28	0	80	80	94560	38	493.8833	0.070366
2415	66	94560	190	3	4	27	0	120	120	94800	36	440	0.062689
2416	66	94800	205	3	4	24	0	120	120	95040	31	329.6275	0.046963
2419	66	94320	230	3	4	19	1	80	80	94400	23	207.6523	0.029585
2420	66	94400	225	3	4	20	0	80	80	94480	24	220	0.031344
2421	66	94480	220	3	4	21	0	80	80	94560	26	246.9416	0.035183
2422	66	94560	225	3	4	20	0	120	120	94800	24	220	0.031344
2423	66	94800	240	3	4	17	0	240	240	95040	19	164.8137	0.023481
2424	67	95040	120	3	4	29	1	240	240	95280	40	554.3652	0.078983
2425	67	95040	85	3	4	36	1	240	240	95280	52	1108.730	0.157967
2427	67	95400	120	3	4	29	1	120	120	95520	40	554.3652	0.078983
2428	67	95400	95	3	4	34	0	120	120	95520	48	879.9999	0.125378
2429	67	95520	120	3	4	29	1	120	120	95760	40	554.3652	0.078983
2430	67	95520	95	3	4	34	0	120	120	95760	48	879.9999	0.125378
2432	67	95880	120	3	4	29	1	60	60	96000	40	554.3652	0.078983
2433	67	95880	100	3	4	33	1	60	60	96000	47	830.6093	0.118341
2434	67	96000	120	3	4	29	1	60	60	96120	40	554.3652	0.078983
2435	67	96000	95	3	4	34	0	60	60	96120	48	879.9999	0.125378
2436	67	96120	120	3	4	29	1	60	60	96240	40	554.3652	0.078983
2437	67	96120	95	3	4	34	0	60	60	96240	48	879.9999	0.125378
2438	67	96120	90	3	4	35	0	60	60	96240	50	987.7666	0.140732
2439	67	96240	120	3	4	29	1	60	60	96360	40	554.3652	0.078983
2440	67	96240	95	3	4	34	0	60	60	96360	48	879.9999	0.125378
2441	67	96240	85	3	4	36	1	60	60	96360	52	1108.730	0.157967
2442	67	96360	115	3	4	30	0	60	60	96480	41	587.3295	0.083680
2443	67	96360	95	3	4	34	0	60	60	96480	48	879.9999	0.125378
2444	67	96360	80	3	4	37	0	60	60	96480	53	1174.659	0.167360
2445	67	95040	260	3	4	13	0	240	240	95280	12	110	0.015672
2446	67	95040	225	3	4	20	0	240	240	95280	24	220	0.031344
2448	67	95400	225	3	4	20	0	120	120	95520	24	220	0.031344
2449	67	95400	205	3	4	24	0	120	120	95520	31	329.6275	0.046963
2450	67	95400	190	3	4	27	0	120	120	95520	36	440	0.062689
2451	67	95520	225	3	4	20	0	120	120	95760	24	220	0.031344
2452	67	95520	205	3	4	24	0	120	120	95760	31	329.6275	0.046963
2453	67	95520	190	3	4	27	0	120	120	95760	36	440	0.062689
2455	67	95880	225	3	4	20	0	60	60	96000	24	220	0.031344
2456	67	95880	205	3	4	24	0	60	60	96000	31	329.6275	0.046963
2457	67	95880	190	3	4	27	0	60	60	96000	36	440	0.062689
2458	67	96000	225	3	4	20	0	60	60	96120	24	220	0.031344
2459	67	96000	205	3	4	24	0	60	60	96120	31	329.6275	0.046963
2460	67	96000	190	3	4	27	0	60	60	96120	36	440	0.062689
2461	67	96120	225	3	4	20	0	60	60	96240	24	220	0.031344
2462	67	96120	205	3	4	24	0	60	60	96240	31	329.6275	0.046963
2463	67	96120	190	3	4	27	0	60	60	96240	36	440	0.062689
2464	67	96240	225	3	4	20	0	60	60	96360	24	220	0.031344
2465	67	96240	205	3	4	24	0	60	60	96360	31	329.6275	0.046963
2466	67	96240	190	3	4	27	0	60	60	96360	36	440	0.062689
2467	67	96360	225	3	4	20	0	60	60	96480	24	220	0.031344
2468	67	96360	205	3	4	24	0	60	60	96480	31	329.6275	0.046963
2469	67	96360	185	3	4	28	0	60	60	96480	38	493.8833	0.070366
2472	68	96480	115	3	4	30	1	360	360	96840	42	622.2539	0.088656
2473	68	96480	95	3	4	34	0	360	360	96840	48	879.9999	0.125378
